5,0.000025
8,0.000174
9,0.001389
10,0.001563
11,0.000025
12,0.003646
13,0.011285
14,0.015551
15,0.005655
16,0.031944
17,0.038269
18,0.043428
19,0.054092
20,0.065278
21,0.096453
22,0.100868
23,0.108185
24,0.130903
25,0.138988
26,0.078224
27,0.059350
28,0.011979
29,0.002703
30,0.000025
