2427000,156.0
1779000,174.0
1291000,36.0
975000,15.0
1979000,20.0
2287000,163.0
1699000,163.0
2407000,108.0
1055000,10.0
1611000,4.0
2307000,52.0
1411000,83.0
2099000,1.0
2111000,214.0
2227000,12.0
1659000,120.0
2607000,4.0
2467000,184.0
2827000,24.0
509000,1.0
2247000,153.0
2447000,76.0
2547000,206.0
1015000,17.0
2647000,1.0
1331000,66.0
2587000,195.0
1819000,143.0
2387000,121.0
2047000,16.0
2231000,93.0
2007000,5.0
1967000,1.0
2059000,4.0
1951000,156.0
2187000,4.0
2267000,28.0
1751000,2.0
1739000,183.0
2327000,158.0
2071000,234.0
1371000,83.0
1095000,4.0
1619000,74.0
1531000,20.0
1211000,4.0
2271000,60.0
2487000,47.0
1491000,42.0
2351000,20.0
2947000,1.0
1651000,1.0
1251000,14.0
2787000,44.0
1939000,38.0
1899000,66.0
2527000,25.0
895000,4.0
2031000,231.0
2627000,171.0
2191000,134.0
2127000,64.0
2391000,10.0
1859000,102.0
3036000,1.0
2707000,104.0
2347000,84.0
1831000,27.0
2431000,4.0
2667000,139.0
2907000,4.0
2367000,138.0
2311000,36.0
2867000,11.0
1451000,65.0
2207000,130.0
2019000,10.0
2471000,1.0
1571000,10.0
1499000,3.0
1539000,12.0
2151000,177.0
2147000,1.0
2507000,202.0
1911000,104.0
2747000,71.0
1991000,203.0
1579000,35.0
1135000,1.0
2087000,36.0
2567000,11.0
2167000,98.0
935000,9.0
1871000,59.0
1791000,9.0
