5,0.000111
8,0.000779
9,0.005676
10,0.005787
11,0.000111
12,0.014023
13,0.035392
14,0.039844
15,0.016917
16,0.082026
17,0.073233
18,0.071230
19,0.098386
20,0.096494
21,0.106733
22,0.110406
23,0.101280
24,0.075125
25,0.052643
26,0.011464
27,0.002337
