5,0.000101
8,0.000402
9,0.002413
10,0.003419
11,0.000101
12,0.005430
13,0.015787
14,0.024837
15,0.009854
16,0.040121
17,0.048969
18,0.061941
19,0.066767
20,0.076521
21,0.116139
22,0.106888
23,0.104374
24,0.115334
25,0.104877
26,0.053092
27,0.035897
28,0.005732
29,0.000905
30,0.000101
